id,brand,base_model,model_mode,year,condition,mileage_km,has_aftermarket_mods,body_type,seats,doors,drivetrain,origin,exterior_color,city,seller_name,post_date,website,price_vnd
5867,VinFast,VF8,VF8 Plus,2024.0,Used,11000.0,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Mr Hoang ,2026-08-04,chotot.com,816000000.0
5868,VinFast,VF5,VF5 Plus,2023.0,Used,10000.0,False,SUV,5.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,Đỗ Sang,2026-07-04,chotot.com,398000000.0
5869,VinFast,VF5,VF5,2025.0,Used,15000.0,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Thúy Nga,2026-07-04,chotot.com,400000000.0
5870,BYD,Dolphin,Dolphin,2026.0,New,,False,Hatchback,5.0,,,Thái Lan,,Hồ Chí Minh,Hoàng Duy Khương Nguyễn,2026-07-04,chotot.com,569000000.0
5871,VinFast,VF8,VF8,2025.0,Used,,False,Other,5.0,,,Đang cập nhật,,Hà Nội,Ngọc Diễm Vinfast,2026-07-04,chotot.com,1098768000.0
5872,VinFast,MPV7,MPV7,2026.0,New,,False,Other,7.0,,,Việt Nam,Xanh dương,Cần Thơ,Trần Nguyễn Hoàng Long 20-12-02,2026-07-04,chotot.com,900000000.0
5874,VinFast,VF5,VF5,2024.0,Used,140000.0,False,SUV,5.0,,,Đang cập nhật,Trắng,Hà Nội,Tiến thoả xe chất,2026-07-04,chotot.com,350000000.0
5875,VinFast,VFE34,VFE34,2022.0,Used,50000.0,True,Other,,,,Việt Nam,Xanh dương,Hải Phòng,Trần Sơn,2026-05-04,chotot.com,3950000000.0
5876,VinFast,VF9,VF9 Plus,2025.0,New,,False,SUV,6.0,,,Việt Nam,Bạc,Hồ Chí Minh,Quốc Nhẫn,2026-05-04,chotot.com,1450000000.0
5877,VinFast,VF5,VF5,2024.0,Used,31000.0,False,Hatchback,5.0,,,Việt Nam,Trắng,Khánh Hòa,Bùi Duy,2026-05-04,chotot.com,370000000.0
5878,VinFast,VF5,VF5 Plus,2025.0,Used,4300.0,False,Other,,,,Đang cập nhật,Màu khác,Hồ Chí Minh,Mua bán ô tô cũ,2026-05-04,chotot.com,450000000.0
5879,VinFast,VF3,VF3,2026.0,New,,False,Sedan,4.0,,,Việt Nam,Màu khác,Hồ Chí Minh,Đặng Thắng,2026-06-04,chotot.com,310000000.0
5880,VinFast,VF3,VF3,2025.0,Used,18000.0,False,Other,,,,Việt Nam,Vàng,Hồ Chí Minh,Trương Văn Vương,2026-06-04,chotot.com,229000000.0
5882,VinFast,VF8,VF8,2023.0,Used,52912.0,False,SUV,5.0,,,Việt Nam,Đen,Hồ Chí Minh,VINFAST 3S ĐÔNG SÀI GÒN CẦU RẠCH CHIẾC,2026-06-04,chotot.com,680000000.0
5883,VinFast,VF8,VF8 Eco,2022.0,Used,50000.0,False,SUV,5.0,,,Đang cập nhật,Xanh dương,Hà Nội,ĐÀM HÙNG CAR ,2026-06-04,chotot.com,600000000.0
5884,VinFast,VF7,VF7,2026.0,Used,,False,Other,5.0,,,Đang cập nhật,Trắng,Đà Nẵng,VINFAST CHÍNH HÃNG ĐÀ NẴNG GIÁ RẺ,2026-06-04,chotot.com,751000000.0
5885,BYD,Dolphin,Dolphin,2026.0,New,,False,Hatchback,5.0,,,Trung Quốc,,Hồ Chí Minh,BYD Sài Gòn,2026-06-04,chotot.com,569000000.0
5886,VinFast,Limo Green,Limo Green,2026.0,Used,,False,SUV,,,,Đang cập nhật,Đen,Cần Thơ,Huỳnh Nhựt Khang,2026-03-04,chotot.com,749000000.0
5887,VinFast,VF8,VF8 Plus,2022.0,Used,65000.0,False,SUV,5.0,,,Việt Nam,Trắng,Hà Nội,hoang tran minh,2026-03-04,chotot.com,770000000.0
5889,VinFast,MPV 7,MPV 7,2026.0,New,,False,MPV,7.0,,,Việt Nam,Trắng,Hà Nội,VinFast Nguyễn Văn Linh,2026-03-04,chotot.com,704000000.0
5890,VinFast,VF8,VF8 Eco,2023.0,Used,55000.0,False,SUV,5.0,,,Đang cập nhật,Cam,Lâm Đồng,Song Toàn,2026-03-04,chotot.com,590000000.0
5891,VinFast,VF3,VF3,2024.0,Used,0.0,False,Other,4.0,,,Đang cập nhật,Trắng,Hà Nội,Quang Đại,2026-01-04,chotot.com,199000000.0
5892,VinFast,VF8,VF8 Plus,2023.0,Used,52000.0,False,SUV,5.0,,,Việt Nam,Đỏ,Hà Nội,Vinfast Hòa Lạc,2026-01-04,chotot.com,690000000.0
5893,VinFast,MiniO,MiniO,2026.0,Used,10.0,False,Other,,,,Đang cập nhật,Đen,Hà Nội,Nguyễn xuân kết,2026-01-04,chotot.com,2340000000.0
5894,VinFast,VF8,VF8,2023.0,Used,2000.0,False,Other,,,,Việt Nam,,Hà Nội,Vinfast Hòa Lạc,2026-01-04,chotot.com,700000000.0
5895,VinFast,Limo Green,LIMO Green,2025.0,New,,False,SUV,7.0,,,Việt Nam,Trắng,Hồ Chí Minh,Phát Nguyễn VinFast,2026-01-04,chotot.com,707040000.0
5896,VinFast,VF3,VF3,2026.0,New,0.0,True,Other,4.0,,,Việt Nam,Màu khác,Đà Nẵng,Vinfast Đà Nẵng,2026-02-04,chotot.com,284000000.0
5897,VinFast,VF5,VF5,2026.0,New,0.0,True,Other,5.0,,,Việt Nam,Màu khác,Đà Nẵng,Vinfast Đà Nẵng,2026-02-04,chotot.com,497000000.0
5898,,Limo Green,LIMO GREEN,2026.0,New,0.0,True,Other,7.0,,,Việt Nam,Trắng,Đà Nẵng,Vinfast Đà Nẵng,2026-02-04,chotot.com,699000000.0
5899,VinFast,VF3,VF3,2025.0,Used,17000.0,False,Other,4.0,,,Đang cập nhật,Xanh dương,Hồ Chí Minh,Hữu Trung,2026-02-04,chotot.com,259000000.0
5900,VinFast,VF3,VF3,2025.0,Used,1500.0,False,Other,,,,Đang cập nhật,Vàng,Hồ Chí Minh,Bích Trâm,2026-02-04,chotot.com,259000000.0
5901,VinFast,VF7,VF7,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Cần Thơ,Đại Trương Trí,2026-02-04,chotot.com,949000000.0
5902,,Limo Green,LIMO GREEN,2026.0,New,,False,SUV,7.0,,,Việt Nam,Bạc,Hồ Chí Minh,Sang,2026-02-04,chotot.com,694000000.0
5903,VinFast,VF8,VF8 Lux Plus,2025.0,Used,24000.0,False,SUV,5.0,,,Việt Nam,Màu khác,Lâm Đồng,Vũ Long,2026-03-31,chotot.com,870000000.0
5904,Geely,EX5,EX5,2024.0,New,,False,SUV,5.0,,,Trung Quốc,Xám,Thanh Hóa,chung hoang,2026-03-31,chotot.com,839000000.0
5905,VinFast,VF6,VF6 Plus,2024.0,Used,100000.0,False,SUV,5.0,,,Đang cập nhật,Xám,Đà Nẵng,Phan Quốc Việt,2026-03-31,chotot.com,530000000.0
5906,BYD,Dolphin,Dolphin,2026.0,New,,False,Hatchback,5.0,,,Trung Quốc,Đen,Hồ Chí Minh,Huỳnh Duy Thương_A3_1534,2026-03-31,chotot.com,4990000000.0
5907,VinFast,VF6,VF6 Eco,2026.0,Used,,False,Other,,,,Đang cập nhật,Trắng,Hà Nội,Phong,2026-03-31,chotot.com,689000000.0
5908,VinFast,VF6,VF6 Plus,2026.0,New,,False,Other,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Lưu Đức Hòa,2026-03-31,chotot.com,701000000.0
5909,VinFast,VF5,VF5 Plus,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Cần Thơ,Huỳnh Nhựt Khang,2026-03-28,chotot.com,529000000.0
5910,,,,2026.0,Used,100.0,False,Other,4.0,,,Trung Quốc,Trắng,Bình Dương,Nguyen duy linh,2026-03-28,chotot.com,370000000.0
5911,VinFast,VF6,VF6,2024.0,Used,82568.0,False,Other,5.0,,,Đang cập nhật,Đỏ,Đồng Nai,Bà Nhỏ,2026-03-28,chotot.com,530000000.0
5912,VinFast,VF3,VF3,2024.0,Used,123456.0,False,Other,,,,Đang cập nhật,Trắng,Hà Nội,Quang Đại,2026-03-28,chotot.com,199000000.0
5913,VinFast,VF9,VF9 Plus,2023.0,Used,50000.0,False,Other,,,,Đang cập nhật,Đỏ,Hà Nội,Công,2026-03-29,chotot.com,890000000.0
5914,VinFast,VF5,VF5,2025.0,Used,20000.0,False,SUV,5.0,,,Đang cập nhật,Đỏ,Đà Nẵng,Tran Long,2026-03-29,chotot.com,420000000.0
5915,VinFast,VF8,VF8 Eco,2023.0,Used,55000.0,False,SUV,5.0,,,Đang cập nhật,Xám,Hà Nội,Vũ Khánh,2026-03-29,chotot.com,580000000.0
5916,VinFast,VF8,VF8 Plus AWD,2024.0,Used,25.0,False,Other,,,,Đang cập nhật,Xanh lá,Hồ Chí Minh,Tiến Anh,2026-03-29,chotot.com,985000000.0
5917,VinFast,VF8,VF8 2023 ECO,2023.0,Used,59000.0,False,Other,,,,Đang cập nhật,Đỏ,Lâm Đồng,Song Toàn,2026-03-29,chotot.com,586000000.0
5918,VinFast,Minio,Minio,2026.0,Used,1000.0,False,Hatchback,4.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Hiển ,2026-03-29,chotot.com,1999999990.0
5919,Volvo,EC40 Ultra,EC40 Ultra,2024.0,Used,9000.0,False,Other,,,,Đang cập nhật,Trắng,Hồ Chí Minh,Nguyễn Trường Giang,2026-03-25,chotot.com,14990000000.0
5920,VinFast,VF3,VF3,2025.0,Used,15000.0,False,Other,4.0,,,Việt Nam,Xám,Hà Nội,Bao Yen,2026-03-26,chotot.com,197000000.0
5921,VinFast,VF3,VF3,2025.0,Used,15000.0,False,Other,,,,Đang cập nhật,Xám,Hà Nội,Bao Yen,2026-03-26,chotot.com,197000000.0
5922,VinFast,VF5,VF5,2024.0,Used,10920.0,False,Other,5.0,,,Việt Nam,Xám,Hồ Chí Minh,Tran Quoc Vinh,2026-03-26,chotot.com,410000000.0
5923,VinFast,VF6,VF6,2026.0,New,,False,Other,5.0,,,Việt Nam,Trắng,Tiền Giang,Đại Lý VinFast Tiền Giang ,2026-03-26,chotot.com,1500000000.0
5924,VinFast,VF3,VF3 Eco,2025.0,New,,False,SUV,5.0,,,Việt Nam,Đỏ,Hà Nội,Lê Ngọc Quế,2026-03-26,chotot.com,245000000.0
5925,VinFast,VF8,VF8 Plus,2023.0,Used,65000.0,False,SUV,5.0,,,Việt Nam,Bạc,Hà Nội,Vinh Thành Nguyễn,2026-03-26,chotot.com,645000000.0
5926,Limo,Limo Green,Limo Green,2026.0,New,,False,Other,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,VINFAST MIỀN NAM ,2026-03-26,chotot.com,644140000.0
5927,VinFast,VF8,VF8 Plus 22,2022.0,Used,40000.0,False,SUV,5.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,Hồng My,2026-03-26,chotot.com,589000000.0
5928,VinFast,Limo Green,Limo Green,2026.0,New,,False,SUV,7.0,,,Việt Nam,Bạc,Hồ Chí Minh,Thành Đạt Vinfast,2026-03-27,chotot.com,680000000.0
5929,VinFast,VF5,VF5 Plus,2024.0,Used,100000.0,False,Other,,,,Việt Nam,Xám,Hà Nội,Sỹ Long Lê,2026-03-27,chotot.com,345000000.0
5930,VinFast,VF7,VF7 Plus,2026.0,New,,False,Other,5.0,,,Việt Nam,Xám,Hà Nội,VinFast Nguyễn Văn Linh,2026-03-27,chotot.com,799000000.0
5931,VinFast,VF5,VF5 Plus 25,2025.0,Used,29000.0,False,SUV,5.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,Hồng My,2026-03-27,chotot.com,429000000.0
5932,Volvo,EC40,EC40,2025.0,Used,9000.0,False,SUV,5.0,,,Đang cập nhật,Trắng,Hồ Chí Minh,NGUYỄN MINH VUA XE LƯỚT,2026-03-27,chotot.com,14990000000.0
5933,BYD,Dolphin,Dolphin,2024.0,Used,11000.0,False,Hatchback,5.0,,,Việt Nam,Vàng,Hồ Chí Minh,Ngô Hoài Hận,2026-03-27,chotot.com,4700000000.0
5934,VinFast,VF3,VF3,2026.0,New,0.0,False,Other,2.0,,,Việt Nam,Trắng,Hồ Chí Minh,Anh Tú ,2026-03-27,chotot.com,1000000000.0
5935,VinFast,VF6,VF6 Plus,2025.0,Used,35000.0,False,SUV,5.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Hồng My,2026-03-27,chotot.com,618000000.0
5936,VinFast,VF8,VF8,2023.0,Used,65000.0,False,SUV,5.0,,,Việt Nam,Đen,Long An,Hoa,2026-03-27,chotot.com,570000000.0
5937,VinFast,VF5,VF5 Plus,2024.0,Used,100000.0,False,Other,,,,Việt Nam,Xám,Hà Nội,Sỹ Long Lê,2026-03-27,chotot.com,445000000.0
5938,VinFast,VF3,VF3,2024.0,Used,15000.0,False,Other,5.0,,,Việt Nam,Đỏ,Bình Dương,Lê Huệ,2026-03-30,chotot.com,183000000.0
5939,VinFast,VF3,VF3,2025.0,Used,38000.0,False,Other,4.0,,,Việt Nam,Trắng,Đồng Nai,Ngô Tân Land,2026-03-30,chotot.com,195000000.0
5940,VinFast,VF6,VF6 Plus,2024.0,Used,82000.0,False,SUV,5.0,,,Việt Nam,Xám,Hồ Chí Minh,Hồng My,2026-03-30,chotot.com,565000000.0
5941,VinFast,VF6,VF6,2024.0,Used,31000.0,False,SUV,5.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,Hồng My,2026-03-30,chotot.com,546000000.0
5942,VinFast,VF3,VF3,2025.0,Used,25000.0,False,SUV,5.0,,,Việt Nam,Vàng,Hồ Chí Minh,Hữu Trung,2026-03-30,chotot.com,215000000.0
5943,VinFast,VF3,VF3,2024.0,Used,15000.0,False,SUV,4.0,,,Việt Nam,Xám,Hồ Chí Minh,Nguyễn Huy,2026-03-30,chotot.com,230000000.0
5944,VinFast,VF3,VF3,2025.0,Used,26000.0,False,Coupe,4.0,,,Việt Nam,Xám,Hải Dương,Phương Nam,2026-03-30,chotot.com,185000000.0
5945,VinFast,VF3,VF3,2024.0,Used,15000.0,False,Other,,,,Đang cập nhật,Đỏ,Hồ Chí Minh,nguyễn thuần ,2026-03-31,chotot.com,215000000.0
5946,BYD,Han,Han EV,2025.0,New,,False,Other,5.0,,,Trung Quốc,Trắng,Hồ Chí Minh,LÊ VIẾT NHẬT BYD,2026-03-31,chotot.com,1489000000.0
5947,VinFast,VFe34,VFe34,2026.0,New,,False,Other,4.0,,,Việt Nam,Trắng,Hồ Chí Minh,Đặng Thắng,2026-03-31,chotot.com,3000000000.0
5948,VinFast,VF5,VF5,2024.0,Used,71000.0,False,Other,5.0,,,Việt Nam,Đen,Hồ Chí Minh,Nguyễn Trường Nguyên,2026-03-31,chotot.com,340000000.0
5949,,,,2025.0,Used,10.0,False,Other,4.0,,,Đang cập nhật,Xám,Sóc Trăng,Hiếu,2026-03-31,chotot.com,300000000.0
5950,BYD,M6,M6,2026.0,New,,False,MPV,7.0,,,Trung Quốc,Trắng,Tiền Giang,Nguyễn Tiến Đạt,2026-03-31,chotot.com,726000000.0
5951,VinFast,VF8,VF8,2025.0,Used,10000.0,False,Other,,,,Đang cập nhật,Đen,Hồ Chí Minh,Huỳnh Chí Thông,2026-03-31,chotot.com,779000000.0
5952,VinFast,VF3,VF3,2026.0,New,,False,Coupe,4.0,,,Việt Nam,Vàng,Cần Thơ,TIẾN QUỐC,2026-03-31,chotot.com,370000000.0
5953,VinFast,VFe34,VFe34,2022.0,Used,68000.0,False,Other,5.0,,,Việt Nam,Xanh dương,Hồ Chí Minh,Green Future Thủ Đức,2026-03-31,chotot.com,4250000000.0
5954,VinFast,VF5,VF5,2023.0,Used,180000.0,False,Other,,,,Đang cập nhật,Đỏ,Hồ Chí Minh,nguyễn đăng khoa,2026-03-31,chotot.com,285000000.0
5955,VinFast,VF8,VF8,2024.0,Used,8000.0,False,SUV,5.0,,,Việt Nam,Đen,Hồ Chí Minh,Hồng My,2026-03-31,chotot.com,766000000.0
5956,Bestune,XIAOMA,XIAOMA,2026.0,Used,,False,Other,,,,Đang cập nhật,,Hồ Chí Minh,A khánh ,2026-01-04,chotot.com,1990000000.0
5957,VinFast,VF3,VF3,2025.0,Used,18000.0,False,Other,4.0,,,Việt Nam,Vàng,Hồ Chí Minh,THP Auto,2026-01-04,chotot.com,229000000.0
5958,VinFast,VF7,VF7 ECO,2025.0,New,,False,SUV,5.0,,,Nước khác,Trắng,Hồ Chí Minh,Vinfast An Sương,2026-01-04,chotot.com,675000000.0
5959,VinFast,VF3,VF3,2025.0,New,,False,SUV,4.0,,,Nước khác,Vàng,Hồ Chí Minh,Vinfast An Sương,2026-01-04,chotot.com,276000000.0
5960,VinFast,VF e34,VF e34,2023.0,Used,53000.0,False,Other,,,,Đang cập nhật,Đỏ,Nghệ An,Thắng Nguyễn FIE academy,2026-01-04,chotot.com,3970000000.0
5961,VinFast,VF6,VF6,2025.0,Used,385280.0,False,Other,5.0,,,Việt Nam,Trắng,Hưng Yên,Tran khai,2026-01-04,chotot.com,600000000.0
5962,VinFast,VF e34,VF e34,2022.0,Used,50000.0,True,SUV,5.0,,,Việt Nam,Xám,Hà Nội,Mr Thọ,2026-02-04,chotot.com,3890000000.0
5963,Wuling,Bingo,Bingo,2024.0,Used,15380.0,True,Hatchback,5.0,,,Việt Nam,Trắng,Đà Nẵng,lyly tran,2026-02-04,chotot.com,3900000000.0
5964,VinFast,VF3,VF3,2026.0,New,,False,Other,4.0,,,Việt Nam,Trắng,Hà Nội,VinFast Nguyễn Văn Linh,2026-02-04,chotot.com,268000000.0
5965,VinFast,VF3,VF3,2025.0,Used,22540.0,True,SUV,4.0,,,Việt Nam,Vàng,Đà Nẵng,Quang Ngọc,2026-02-04,chotot.com,210000000.0
5966,VinFast,VF8,VF8 ECO,2024.0,Used,34000.0,False,SUV,5.0,,,Việt Nam,Xám,Hà Nội,Tiến Phạm,2026-02-04,chotot.com,750000000.0
5967,VinFast,VF7,VF7,2026.0,New,,False,Other,5.0,,,Việt Nam,Trắng,Tiền Giang,Đại Lý VinFast Tiền Giang ,2026-03-04,chotot.com,789000000.0
5968,VinFast,VF7,VF7,2026.0,Used,100.0,False,Other,,,,Đang cập nhật,,Hà Nội,Nguyễn xuân kết,2026-03-04,chotot.com,50000000.0
5969,VinFast,VF3,VF3,2025.0,Used,18600.0,False,Other,4.0,,,Đang cập nhật,Vàng,Hồ Chí Minh,Công Phan Hữu Tuấn,2026-03-04,chotot.com,229000000.0
5970,VinFast,VF5,VF5 Plus,2024.0,Used,8700.0,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Tung Nguyen,2026-03-04,chotot.com,430000000.0
5971,VinFast,Limo Green,Limo Green,2025.0,New,,True,MPV,7.0,,,Việt Nam,Bạc,Đà Nẵng,Tiến Đạt Vinfast Năng Lượng Xanh,2026-03-04,chotot.com,679000000.0
5972,VinFast,VFe34,VFe34,2022.0,Used,85000.0,False,Hatchback,5.0,,,Việt Nam,Đen,Hồ Chí Minh,HCM Xe Ôtô xăng Ôtô Điện Chính Hãng Qua Sử Dụng ,2026-03-04,chotot.com,4050000000.0
5973,BYD,Seal,Sealion 6 Premium,2025.0,Used,1800.0,False,Other,5.0,,,Đang cập nhật,Xám,Hồ Chí Minh,quan,2026-03-04,chotot.com,889000000.0
5974,VinFast,VF5,VF5 Plus,2023.0,Used,55000.0,False,Other,5.0,,,Đang cập nhật,Trắng,Hà Nội,LÊ HỒNG SƠN,2026-04-04,chotot.com,390000000.0
5975,VinFast,VF8,VF8,2026.0,New,,False,Other,5.0,,,Việt Nam,Đen,Hà Nội,Em An Vinfast,2026-04-04,chotot.com,950000000.0
5976,VinFast,Limo Green,Limo Green,2026.0,New,,False,MPV,7.0,,,Việt Nam,Đỏ,Hà Nội,Văn Tú Vinfast Nguyễn Văn Linh,2026-04-04,chotot.com,704000000.0
5977,VinFast,VF3,VF3,2024.0,Used,12345.0,False,Other,2.0,,,Đang cập nhật,Vàng,Hà Nội,Quang Đại,2026-04-04,chotot.com,239000000.0
5978,VinFast,VF3,VF3,2025.0,Used,12000.0,False,Coupe,4.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,ông già trùm mền,2026-04-04,chotot.com,235000000.0
5979,VinFast,VF3,VF3,2026.0,Used,10000.0,False,Other,,,,Đang cập nhật,Trắng,Hà Nội,Nguyễn xuân kết,2026-04-04,chotot.com,195000000.0
5980,VinFast,VF3,VF3,2026.0,Used,12000.0,False,Other,,,,Đang cập nhật,Trắng,Hà Nội,Bùi Duyên,2026-04-04,chotot.com,195000000.0
5981,VinFast,VF8,VF8 Plus,2025.0,New,0.0,False,SUV,5.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Quốc Nhẫn,2026-04-04,chotot.com,949000000.0
5982,VinFast,VF8,VF8 Eco,2025.0,Used,10000.0,False,SUV,5.0,,,Việt Nam,Đen,Hồ Chí Minh,Quốc Nhẫn,2026-04-04,chotot.com,779000000.0
5983,VinFast,VF3,VF3,2025.0,Used,19000.0,False,Coupe,4.0,,,Việt Nam,Xanh lá,Hồ Chí Minh,Tú,2026-05-04,chotot.com,270000000.0
5984,VinFast,VF6,VF6,2026.0,Used,,False,Other,,,,Đang cập nhật,Trắng,Đà Nẵng,VINFAST CHÍNH HÃNG ĐÀ NẴNG GIÁ RẺ,2026-06-04,chotot.com,647000000.0
5985,BYD,Dolphin,Dolphin,2026.0,New,,False,Other,5.0,,,Trung Quốc,Màu khác,Hồ Chí Minh,BYD Sài Gòn,2026-06-04,chotot.com,569000000.0
5986,VinFast,VF5,VF5,2025.0,Used,0.0,True,Other,,,,Đang cập nhật,Đỏ,Hồ Chí Minh,Chuquangvinh,2026-06-04,chotot.com,440000000.0
5987,VinFast,VF5,VF5 Plus,2024.0,Used,80000.0,False,SUV,5.0,,,Việt Nam,Xám,Đà Nẵng,Bo auto xe lướt đà nẵng ,2026-06-04,chotot.com,385000000.0
5988,VinFast,VF5,VF5 Plus,2025.0,Used,,True,Other,5.0,,,Việt Nam,Xám,Hồ Chí Minh,VÕ LONG HẢI VinFast Chevrolet,2026-06-04,chotot.com,419000000.0
5989,VinFast,VFe34 22,VFe34 22,2022.0,Used,37000.0,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Hồng My,2026-06-04,chotot.com,4050000000.0
5990,VinFast,VF3,VF3,2024.0,Used,10000.0,False,Other,,,,Đang cập nhật,Màu khác,Hà Nội,Quang Đại,2026-06-04,chotot.com,199000000.0
5991,VinFast,VF3,VF3,2026.0,New,0.0,False,SUV,4.0,,,Việt Nam,Xanh lá,Hà Nội,MYCAR EV,2026-07-04,chotot.com,259000000.0
5992,VinFast,VF9,VF9 Plus,2025.0,New,,False,SUV,6.0,,,Việt Nam,Đỏ,Hồ Chí Minh,LÊ VĂN HUẤN,2026-07-04,chotot.com,1300000000.0
5993,VinFast,VF3,VF3,2025.0,Used,4000.0,True,Other,,,,Việt Nam,Hồng,Hồ Chí Minh,Hữu Trung,2026-07-04,chotot.com,248000000.0
5994,VinFast,VF3,VF3,2024.0,Used,30000.0,True,SUV,4.0,,,Việt Nam,Xanh dương,Hà Nội,nguyễn hoàng anh,2026-07-04,chotot.com,260000000.0
5995,VinFast,Limo Green,Limo Green,2026.0,New,,True,MPV,7.0,,,Việt Nam,Đỏ,Hồ Chí Minh,VINFAST 3S ĐÔNG SÀI GÒN CẦU RẠCH CHIẾC,2026-08-04,chotot.com,644000000.0
5996,VinFast,VF6,VF6 Eco,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Bình Dương,Thảo Vinfast Bình Dương,2026-08-04,chotot.com,1000000000.0
5997,VinFast,VF5,VF5 Plus,2025.0,Used,78000.0,False,Other,,,,Đang cập nhật,Xanh lá,Hà Nội,cường Ngọc,2026-08-04,chotot.com,390000000.0
5998,VinFast,VF8,VF8 Plus,2023.0,Used,60000.0,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,VINFAST 3S ĐÔNG SÀI GÒN CẦU RẠCH CHIẾC,2026-08-04,chotot.com,750000000.0
5999,VinFast,VF8,VF8 EC,2023.0,Used,50100.0,True,Other,5.0,,,Đang cập nhật,Màu khác,Hồ Chí Minh,Trung Anh Vinfast Đông Sài Gòn,2026-08-04,chotot.com,620000000.0
6000,VinFast,VF8,VF8 ECO,2023.0,Used,38100.0,False,Other,5.0,,,Đang cập nhật,Đen,Hồ Chí Minh,Trung Anh Vinfast Đông Sài Gòn,2026-08-04,chotot.com,620000000.0
6001,VinFast,VF7,VF7 ECO,2026.0,New,,False,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Hường Huỳnh Thị Thu,2026-08-04,chotot.com,734000000.0
6002,VinFast,VF5,VF5 PLUS 25,2025.0,Used,40000.0,True,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,Hồng My,2026-08-04,chotot.com,440000000.0
6003,VinFast,VF3,VF3 ECO,2026.0,New,,False,Other,4.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Honda Ôtô SG Quận 7,2026-08-04,chotot.com,302000000.0
6004,VinFast,VF3,VF3 Plus,2026.0,Used,0.0,False,Other,4.0,,,Việt Nam,Đỏ,Hồ Chí Minh,Nhi Nhi,2026-08-04,chotot.com,285000000.0
6005,VinFast,Limo Green,Limo Green,2025.0,Used,12.0,False,Other,7.0,,,Việt Nam,Trắng,Quảng Bình,Trường Giang ,2026-08-04,chotot.com,749000749.0
6006,VinFast,VF8,VF8 Plus,2023.0,Used,55000.0,False,SUV,5.0,,,Việt Nam,Đen,Hà Nội,hoang tran minh,2026-08-04,chotot.com,820000000.0
6007,VinFast,Limo Green,Limo Green,2025.0,Used,,True,Other,7.0,,,Việt Nam,Đen,Quảng Bình,Trường Giang ,2026-09-04,chotot.com,700000000.0
6008,VinFast,VF3,VF3,2024.0,Used,10000.0,False,SUV,4.0,,,Đang cập nhật,Xám,Hà Nội,Hoang Hung,2026-09-04,chotot.com,200000000.0
6009,VinFast,VF5,VF5 Plus,2026.0,New,,True,SUV,5.0,,,Việt Nam,Trắng,Hồ Chí Minh,VINFAST 3S ĐÔNG SÀI GÒN CẦU RẠCH CHIẾC,2026-09-04,chotot.com,454000000.0
6010,VinFast,VF6,VF6 Plus,2026.0,New,,False,SUV,5.0,,,Việt Nam,Đen,Hồ Chí Minh,Quang ,2026-09-04,chotot.com,749000000.0
6011,VinFast,VF8,VF8 Eco,2023.0,Used,46000.0,False,SUV,5.0,,,Đang cập nhật,Trắng,Hà Nội,ĐÀM HÙNG CAR ,2026-09-04,chotot.com,700000000.0
6012,VinFast,VF9,VF9 Plus,2026.0,Used,4800.0,False,SUV,7.0,,,Nước khác,Đen,Hà Nội,Phát Vũ Vinfast,2026-09-04,chotot.com,1299000000.0
6013,VinFast,VF5,VF5 Plus,2025.0,Used,50000.0,False,Other,5.0,,,Việt Nam,Trắng,Vĩnh Phúc,Hoàng Huy,2026-09-04,chotot.com,415000000.0
6014,VinFast,Limo Green,Limo Green,2025.0,New,,False,SUV,5.0,,,Việt Nam,Bạc,Hồ Chí Minh,Thái Đặng,2026-09-04,chotot.com,749000000.0
6015,VinFast,VF3,VF3 Tiêu chuẩn 2,2026.0,New,,False,SUV,4.0,,,Việt Nam,Màu khác,Hồ Chí Minh,Tùng Trần VFQ12,2026-09-04,chotot.com,270000000.0
6016,VinFast,VF3,VF3,2025.0,Used,,True,Other,,,,Đang cập nhật,Đỏ,Hà Nội,MYCAR EV,2026-10-04,chotot.com,259000000.0
6017,VinFast,MPV7,MPV7,2026.0,New,,False,MPV,7.0,,,Việt Nam,Xanh dương,Bình Dương,Thảo Vinfast Bình Dương,2026-10-04,chotot.com,730000000.0
