reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods,vehicle_type,Link
"không có thông tin Odo, xe không sử dụng nên là mới 100%, không đề cập đến tai nạn, không nói về độ mod của xe, là xe điện, không có thông tin về pin",VinFast,VF3,,,Mới 100%,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/132517516.htm
"xe mới 100% không đề cập đến Odo, có thông tin về Pin CATL và quãng đường 470km",VinFast,VF 8,,,Mới 100%,mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-6-tp-ho-chi-minh/130996142.htm
"Xe chưa có thông tin Odo, mô tả là 'xe mới' trong bối cảnh quảng cáo, không có thông tin về tai nạn hay độ nguyên bản.",VinFast,Minio Green,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/133071676.htm
"Xe mô tả là Vinfast VF7 ECO 2026 và có chương trình khuyến mãi với các phụ kiện tặng kèm như dán phim, lót sàn, cam hành trình, vì vậy có độ đã qua sử dụng là Mới 100%.",Vinfast,VF7 Eco,2026.0,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/133024756.htm
"xe này không có thông tin về Odo, không ghi rõ là xe mới 100%, do đó không thể xác định tình trạng xe là mới. Có ghi là xe sẵn đủ màu và các phụ kiện được liệt kê rõ ràng.",Vinfast,,,,Đã qua sử dụng,Mua pin,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-lien-chieu-da-nang/133144153.htm
"Mô tả xe là 'mới mua', nhưng không có thông tin Odo và từ 'đồ chơi' cho thấy có phụ kiện, điều này dẫn đến kết luận 'Đã qua sử dụng'.",VinFast,VF5,,,Đã qua sử dụng,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/132897057.htm
"Xe điện 7 chỗ, không có thông tin về tình trạng, không có thông tin Odo, không có thông tin về tai nạn, không có thông tin về phụ kiện, không có thông tin về pin.",VinFast,LIMO GREEN,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/132476383.htm
"Mô tả không cung cấp thông tin cụ thể về tình trạng xe, kiểu xe hay các tính năng, chỉ có thông tin về hỗ trợ vay và lái thử.",VinFast,VF9,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/131323648.htm
"không đề cập đến Odo, không có từ ngữ chỉ sự đã qua sử dụng, mô tả xe có các phụ kiện độ thêm như Dán phim, Lót sàn, Camera hành trình, không có ghi nhận về tai nạn, không đề cập đến tình trạng pin.",VinFast,,,,Mới 100%,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-lien-chieu-da-nang/133144542.htm
"Xe được mô tả là xe điện VinFast VF7 PLUS với nhiều ưu đãi, nhưng không có thông tin về tình trạng hay số km đã đi, do đó được coi là xe mới 100%.",VinFast,VF7 PLUS,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133137161.htm
"sẵn xe, không có thông tin Odo nên điều kiện được coi là mới, không có thông tin về tai nạn, không đề cập đến phụ kiện, xe điện, thông tin pin không có",VinFast,VF6,2023.0,,Mới 100%,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/123666486.htm
"Xe mô tả có pin SDI, không có thông tin đi kèm về tình trạng xe nên không thể xác định điều kiện của xe. Không có thống kê Odo cụ thể, do vậy xe bị coi là đã qua sử dụng.",VinFast,VF8 Plus,2023.0,,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133138776.htm
"no odometer mentioned, explicit dealership promotion, accessories like 'dán phim', 'lót sàn', 'camera hành trình' included",VinFast,MPV 7,,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/132014905.htm
"Mô tả không đề cập đến tình trạng lăn bánh hay số km đã đi. Không có từ ngữ nào chỉ ra rằng xe đã qua sử dụng hay bị tai nạn. Không có thông tin về pin. Xe được mô tả dưới dạng giao ngay với nhiều ưu đãi, không có từ nào cho thấy độ tuổi của xe. Chỉ nói về quãng đường đi được 175km chứ không phải là số km đã chạy.",VinFast,EC Van,,,Mới 100%,,True,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/130986570.htm
"không có Odo, không có tình trạng xe đã qua sử dụng, có mô tả về ưu đãi và các phụ kiện như dán phim, lót sàn, camera hành trình.",VinFast,Limo Green,,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/131983281.htm
"Described as 'odo 6 000km', therefore condition is 'Đã qua sử dụng'. No modifications or battery status mentioned.",VinFast,VF3,2025.0,6000.0,Đã qua sử dụng,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/133139775.htm
"xe là dòng xe mới 100% mà không có odo, có mô tả ưu đãi ràng buộc, có tặng kèm lót sàn, dán phim, camera hành trình.",VinFast,VF5 Plus,,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/131979957.htm
"Xe có ODO 15.000km nên được đánh giá là đã qua sử dụng. Có mô tả về các phụ kiện đã thêm vào như ghế da, thảm sàn, camera hành trình, cho nên has_aftermarket_mods được đánh giá là true. Không có thông tin nào cho thấy xe gặp tai nạn hay ngập nước.",VinFast,Limo Green,,15000.0,Đã qua sử dụng,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/131906334.htm
"Odo 55.000 km được đề cập, có các phụ kiện như phim cách nhiệt, lót sàn, cam hành trình, và không có từ ngữ nào chỉ ra xe mới, nên xe là Đã qua sử dụng. Có đề cập đến việc mua pin.",VINFAST,VF5 PLUS,2025.0,55000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132852920.htm
"Không có Odo được đề cập, mô tả là xe mới với cam kết giao ngay, có các phụ kiện đi kèm, và không có thông tin về tai nạn.",VinFast,Limo,,,Mới 100%,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/129568302.htm
"siêu lướt 2.000km, mua đứt pin",VinFast,VF3,2026.0,2000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132977431.htm
"Odo 83000 km, không có mô tả về tình trạng 'mới 100%', có nhắc đến pin SDI",VinFast,VF8 Eco,2023.0,83000.0,Đã qua sử dụng,mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-gia-lam-ha-noi/133087782.htm
"xe mới 100% được đề cập trong khuyến mãi và thông tin về bảo hành dài hạn, không có Odo được nêu rõ, không có thông tin về tai nạn, và có thông tin mua pin.",VinFast,VF9 Eco,2026.0,,Mới 100%,Mua pin,True,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132848802.htm
"không có thông tin về Odo, quảng cáo kêu gọi mua xe mới với ưu đãi, không có từ ngữ chỉ ra đã qua sử dụng",,,,,Mới 100%,,,,,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132734640.htm
"Mô tả không đề cập đến Odo, không có từ khóa liên quan đến đã qua sử dụng hay các mods, cũng không có thông tin về tai nạn. Xe được mô tả mới hoàn toàn và là một chiếc SUV điện hạng sang, có chế độ bảo hành tốt và các chương trình ưu đãi cho người mua.",VINFAST,VF8 US LIMITED,2026.0,,Mới 100%,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132196484.htm
"Miêu tả có 'Chưa lăn bánh', không có Odo, không có thông tin về tai nạn, không có phụ kiện, không có thông tin về pin",Limogreen,Mpv 7,,,Mới 100%,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132524838.htm
"thuê pin, 52000km",VinFast,VF8 Plus,2022.0,52000.0,Đã qua sử dụng,Thuê pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-thanh-xuan-ha-noi/132729043.htm
Mô tả không cung cấp thông tin về tình trạng hay quãng đường đã đi. Không có thông tin nào cho thấy xe đã qua sử dụng hay không. Không có đề cập gì đến pin. Không có thông tin về tai nạn.,,,,,,,,,,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131622024.htm
"Đăng quảng cáo về xe VF5 chưa xác nhận thông tin điều kiện và không có thông tin nào về Odo, nên không thể xác nhận tình trạng này. Không có thông tin về pin hoặc các sửa đổi. Tin tự quảng cáo không có thông tin về va chạm.",VinFast,VF5,,,Mới 100%,,True,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131619763.htm
"Xe đã qua sử dụng với Odo 15k và có các phụ kiện như phim cách nhiệt, thảm sàn, tỳ tay, đèn led, độ cốp trước, ốp mâm. Thuê pin được nhắc tới.",VinFast,VF3,2024.0,15000.0,Đã qua sử dụng,Thuê pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132760834.htm
"Odo 2 vạn, mô tả xe Đã qua sử dụng. Mua pin được đề cập, có nhiều phụ kiện được lắp thêm, xác nhận không đâm đụng ngập nước.",VinFast,VF3,2025.0,20000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132307875.htm
"46.000 km, thuê pin SDI, xe zin, không đâm đụng ngập nước",VinFast,VF9 Plus,,46000.0,Đã qua sử dụng,Thuê pin,True,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-le-chan-hai-phong/132666058.htm
"Mô tả không có thông tin về điều kiện xe, không có Odo, và không đề cập đến các tính năng thêm nào.",VINFAST,VF8,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-thuong-tin-ha-noi/133083577.htm
"Không có thông tin về tình trạng xe, số km đã đi, hoặc các phụ kiện được thêm vào, không có thông tin về pin.",VinFast,VF5,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/130135092.htm
"Mô tả có các từ khoá 'Mua Pin', 'không đâm đụng', 'không ngập nước', 'Film cách nhiệt', 'lót sàn', 'camera hành trình', 'ốp pin', Odo là 26.000km",VinFast,VF6 Plus,2025.0,26000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133132882.htm
"Promotion post without Odo history, explicitly mention discounts and offers, no specifications provided.",VinFast,MVP7,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133011626.htm
"Mô tả chỉ đề cập đến ưu đãi và khuyến mãi, không có thông tin về tình trạng, số km đã đi, hay pin. Do đó, tất cả các trường khác trả về null.",VinFast,VF5,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132823978.htm
"Xe đã qua sử dụng với 60.000 km, không có dấu hiệu mới, không đâm đụng, không ngập nước, có lắp 4 camera hành trình.",VinFast,VF5 Plus,2024.0,58000.0,Đã qua sử dụng,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133134153.htm
"Xe VinFast VF5 Plus 2026, không có thông tin Odo nên giữ là mới. Không có thông tin dự đoán gói bảo hiểm, pin hay các phụ kiện đi kèm nên để các giá trị đó là null.",VinFast,VF5 Plus,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/133134178.htm
"Miêu tả không đề cập đến tình trạng đã qua sử dụng hay Odo, xe không mới 100%, không có thông tin nào về tai nạn hay tùy chỉnh aftermarket.",VinFast,EC Van,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/130353907.htm
xe mới 100%,VinFast,VF 5,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132195420.htm
"Mô tả không có thông tin về tình trạng cụ thể, không có Odo, và là bài viết khuyến mãi nên xe được coi là mới 100%. Không có thông tin nào về mod, tai nạn hay tình trạng pin.",VinFast,VF7 Eco,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132919301.htm
"thuê pin, không tai nạn, keo chỉ zin, xe đẹp",VinFast,VF5 Plus,2023.0,,Đã qua sử dụng,Thuê pin,True,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-cu-chi-tp-ho-chi-minh/133088281.htm
"Hình thức xe không lăn bánh, ODO là 49000 km, theo quy tắc tính thì phải là 'Đã qua sử dụng'. Có ghi 'Pin SDI', không có thông tin về tai nạn, và không có phụ kiện được mô tả.",VinFast,VF8 Plus,2023.0,49000.0,Đã qua sử dụng,Mua pin,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133123703.htm
"Mô tả có Odo 5,7 vạn km, vì vậy xe đã qua sử dụng. Có thông tin pin SDI cho thấy trạng thái pin là tốt.",VinFast,VF8 Plus,2022.0,57000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133124319.htm
"Odo 6000km cho thấy xe đã qua sử dụng. Tình trạng xe đảm bảo không đâm đụng, không ngập nước. Có lót sàn và film cách nhiệt thể hiện có độ. Có thông tin 'mua pin' rõ ràng.",VinFast,VF3,2025.0,6000.0,Đã qua sử dụng,Mua pin,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133124555.htm
"Odo 40.000 km -> Đã qua sử dụng; Pin SDI -> Mua pin; Không có thông tin về tai nạn; Không có thông tin về độ chế biến, xe không được mô tả là nguyên bản.",VinFast,VF 8,2022.0,40000.0,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/133112057.htm
Mô tả xe là 'Mới 100%' và không có thông tin Odo nào được đề cập đến. Không có phụ kiện hay độ đạc nào được nhắc đến trong mô tả.,VinFast,MPV 7,2026.0,,Mới 100%,,,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133109536.htm
"Mô tả cho thấy đây là một chiếc xe hoàn toàn mới với nhiều ưu đãi từ VinFast, không có thông tin nào về Odo hoặc tình trạng đã qua sử dụng.",VinFast,VF 8,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/133038587.htm
"Odo là 195km cho thấy xe đã qua sử dụng, không có tình trạng 'xe mới 100%', có thông tin 'không đâm đụng', 'không ngập nước' cho thấy xe không gặp tai nạn. Dựa vào lời mô tả, xe có thể là phiên bản nguyên bản và chưa có độ gì thêm.",VinFast,VF7 Plus,2025.0,195.0,Đã qua sử dụng,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133064234.htm
"mới 100%, xe không có Odo",VinFast,VF9,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133110414.htm
"xe mới 100% không được đề cập, không có thông tin về Odo hoặc tình trạng xe, không có thông tin về phụ kiện, không đề cập về tai nạn.",VinFast,Limo Green,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133055027.htm
"Odo là 82.000 km, cho thấy xe đã qua sử dụng. Được mô tả là không đâm đụng và không ngập nước nên coi là xe không tai nạn. Có các phụ kiện như phim cách nhiệt và lót sàn. Xe là oto điện.",VinFast,VF6 Eco,2025.0,82000.0,Đã qua sử dụng,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133118464.htm
"odo 27.000km, không có thông tin về xe mới, chỉ có thông tin quãng đường đi được.",Wuling,Hongguang Mini EV Nâng Cao,2025.0,27000.0,Đã qua sử dụng,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133118681.htm
"Mới 100%, không có Odo được đề cập, không có dấu hiệu đã qua sử dụng.",VinFast,Minio Green,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133110705.htm
"không đề cập đến tình trạng xe đã qua sử dụng, có nhiều khuyến mãi, không có thông tin Odo",VinFast,MPV 7,,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/131655928.htm
"dealership promotion without any Odo mentioned, clearly brand new vehicle",BYD,Sealion 6 Premium,,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132849103.htm
"Mô tả không đề cập đến tình trạng xe, Odo hay phụ kiện, chỉ là thông tin chung về sản phẩm",BYD,M6,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133115164.htm
"không có thông tin Odo, xe mới 100%, không có độ chế, miễn phí sạc 3 năm, bảo hành PIN 8 năm",VinFast,Limo Green,2023.0,,Mới 100%,,,False,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/132802065.htm
"xfói km, Đã qua sử dụng, không có thông tin lỗi xe, không có độ chế, không thấy thông tin pin.",VinFast,VF6 Eco,2025.0,57413.0,Đã qua sử dụng,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-nam-tu-liem-ha-noi/133041489.htm
"Xe được mô tả là 'Xe mới', không có thông tin về Odo, nên được xác định là 'Mới 100%'. Không có thông tin về việc trang trí phụ kiện hay tai nạn, và không có thông tin về ắc quy.",Kim Long,GK48EV,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133115660.htm
"Không có thông tin về tình trạng hay quãng đường đã đi, và mô tả là chương trình khuyến mãi của đại lý, vì vậy xe được xem là mới.",VinFast,VF5,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132728522.htm
"Xe được mô tả là 'xe mới 100%', không có thông tin Odo, không có tai nạn hay độ chế nào nên xe được phân loại như mới.",VinFast,VF6 Eco,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/132683302.htm
"Khó khăn tài chính - Ưu đãi, không thông tin về tình trạng hoặc Odo",VinFast,VF5,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/132776729.htm
"xe mới 100%, không có thông tin odo, tặng phụ kiện (thảm lót sàn, dán phim), không có thông tin tai nạn",VinFast,VF5 Plus,,,Mới 100%,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-thanh-tri-ha-noi/131533651.htm
"Xe điện vận tải nội đô. Không có thông tin về tình trạng, số km đã sử dụng, hoặc các tính năng hệ thống phụ trợ.",VinFast,EC VAN,2026.0,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-thuong-tin-ha-noi/130768050.htm
xe mới 100% được mô tả là sẵn xe và không có Odo,BYD,M6,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/129217860.htm
"không có thông tin về tình trạng xe, không có thông tin Odo, không có thông tin về pin, không có thông tin về tai nạn, không có thông tin về phụ kiện, xe là VF Limo, loại oto điện",VinFast,Limo Green,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/132381252.htm
"xe mới 100%, chưa có thông tin Odo hoặc lịch sử xe, mô tả có tính chất khuyến mãi",VinFast,VF 5,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-ha-dong-ha-noi/132377738.htm
Không có thông tin về tình trạng củ xe hoặc số km đã đi. Không có chi tiết về pin và không có thông tin về độ nguyên bản.,VinFast,VF MPV 7,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/132539473.htm
"Xe mới tinh, không có Odo, không mô tả thêm về tình trạng xe",VinFast,VF3,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-thanh-tri-ha-noi/132491170.htm
"Không có thông tin nào về tình trạng, số km đã đi hoặc các phụ kiện, cũng không có thông tin về tai nạn. Pin có thể đi được 200km mỗi lần sạc nhưng không đề cập đến trạng thái pin.",VinFast,Minio Green,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/131868995.htm
"Mô tả xe không đề cập đến tình trạng hay số km đã đi. Đó là một bài viết quảng cáo, do đó được coi là 'Mới 100%'. Không có thông tin về pin và các mod tùy chỉnh.",VinFast,VF 7 Eco,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132966824.htm
xe chỉ là chương trình khuyến mãi không có thông tin về tình trạng hoặc số km đã đi,VinFast,VF 7 Plus,,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132966689.htm
"Cụm từ 'Như Xe Mới' đồng nghĩa với việc xe gần như mới, nhưng Odo là 3000 KM, cho thấy xe đã qua sử dụng. Không có thông tin gì về mods hay tình trạng tai nạn, và có thông tin về pin nhưng không rõ ràng.",VinFast,VF6 PLUS,2026.0,3000.0,Đã qua sử dụng,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132628327.htm
"xe Demo mới chạy 14k cây nghĩa là xe đã qua sử dụng, không thể là mới 100%.",VinFast,VF7 Plus,2025.0,14000.0,Đã qua sử dụng,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-huyen-cu-chi-tp-ho-chi-minh/132890268.htm
"Ưu đãi lớn, thông số kỹ thuật không có Odo, xe mới 100%",VINFAST,MVP 7,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/131341162.htm
"xe mới 100% không có Odo, là xe mới chưa lăn bánh",VINFAST,LIMO GREEN,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132460992.htm
"Hỗ trợ giao xe toàn quốc, Tặng kèm phụ kiện theo xe, không có thông tin về Odo và tình trạng xe",VinFast,VF6 ECO,,,,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/128351534.htm
"Mô tả chỉ có thông tin khuyến mãi và giá bán cho xe, không có thông tin về tình trạng hay quãng đường đã đi của xe.",VINFAST,VF 6,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/133030573.htm
"không có thông tin về tình trạng xe, số km hoặc các tính năng khác",VinFast,VF5 Plus,,,,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/129998214.htm
"Lăn bánh 3v km, không có dấu hiệu đâm đụng hay ngập nước, mô tả xe mới 100% nhưng có Odo, có lên đồ",VinFast,VF6 Plus,2025.0,3000.0,Đã qua sử dụng,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-hai-ba-trung-ha-noi/133112886.htm
"Mô tả xe không có thông tin về Odo, chưa lăn bánh và là bài viết khuyến mại từ đại lý, không có MODS, là xe mới",VinFast,Limo Green,,,Mới 100%,,,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/129997850.htm
"xe đã qua sử dụng, odo 13000km, có thể trang bị, không có tai nạn, có các phụ kiện",VinFast,Limo Green,2025.0,13000.0,Đã qua sử dụng,,True,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133095958.htm
"Mô tả không nhắc đến tình trạng đã qua sử dụng hay số km. Không có thông tin về pin hoặc tai nạn, nhưng có nhiều phụ kiện hỗ trợ đi kèm.",VinFast,VF9,2026.0,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132649035.htm
"Sẵn xe, không có Odo, không có từ ngữ chỉ tình trạng đã qua sử dụng, kèm theo thông tin bảo hành pin và phụ kiện cung cấp.",VINFAST,VF7,,,Mới 100%,,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132379353.htm
"không có thông tin về tình trạng, không đề cập đến Odo, sản phẩm mới và được bán trực tiếp từ showroom",VinFast,VF5,,,Mới 100%,bao gồm pin,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/115282415.htm
"Mô tả không đề cập đến tình trạng, số km đã đi hay được sửa chữa, chỉ nói về đặc điểm và dịch vụ bảo hành.",VinFast,VF6 Plus,,,Mới 100%,,,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133088103.htm
"Không có Odo và mô tả là xe sẵn showroom, ghi nhận là xe mới 100%.",VinFast,Limo Green,2026.0,,Mới 100%,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-cai-rang-can-tho/130834688.htm
"Odo 56.000 Km, sử dụng từ 1 vạn trở lên nên là đã qua sử dụng",VF,8 PLUS,2023.0,56000.0,Đã qua sử dụng,,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133088158.htm
"VinFast VF8 Plus 2023 - màu trắng - pin SDI - xe đẹp, lướt - không có Odo - không đề cập mod hay tai nạn",VinFast,VF8 Plus,2023.0,,Đã qua sử dụng,Mua pin,,,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133068122.htm
Odo: 2v km; xe đã qua sử dụng,VinFast,VF8 Plus,2024.0,20000.0,Đã qua sử dụng,pin CATL,,,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/133088274.htm
"Xe đã qua sử dụng, thuê pin, có bảo hành, và sử dụng từ 100.000 km",VinFast,VF34,2022.0,100000.0,Đã qua sử dụng,Thuê pin,,True,oto_dien,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/133088484.htm
"Odo 6000 km -> Đã qua sử dụng; không đâm đụng, không ngập nước -> is_accident_free: true; không có phụ tùng lắp thêm -> has_aftermarket_mods: false.",VinFast,Limo Green,2025.0,6000.0,Đã qua sử dụng,,True,False,oto_dien,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133071520.htm
