ID,Tên,Tiền (VNĐ),Vị trí,Ngày đăng,Người dùng,Sao,Đã bán,Đang bán,Năm sản xuất,Tình trạng,Số Km đã đi,Thông tin mô tả,Tính năng nổi bật,Tính năng khác,Kiểu dáng,Màu bên ngoài,Chiều dài(mm),Chiều dài cơ sở(mm),Chiều rộng(mm),khoảng sáng gầm(mm),Số chỗ ngồi,Trọng lượng bản thân (kg),Trọng lượng toàn tải (kg),Dung tích khoang hành lý (lít),Dung tích khoang hành lý khi gập ghế sau (lít),Công suất tốt đa(hp),Tốc độ tối đa (km/h),0-100(s),Tầm hoạt động (km),Dung lượng pin (kWh),Chi phí sạc đầy (VNĐ),Chi phí sạc hàng tháng (VNĐ),Sạc chậm (giờ),Sạc tiêu chuẩn (giờ),Phần trăm sạc treo tường,phút sạc treo tường
https://otodien.vn/oto-vinfast-vf7-nam-2026/100001418,VF 7,679,Tp Hồ Chí Minh,2026-05-16,VinFast VFX Auto,,0,0,2026,Xe mới,0 Km,"Sở hữu ngay VinFast VF 7 mà không cần lo lắng về chi phí với hàng loạt ưu đãi đặc biệt:-🎁 Mua xe ""0 đồng"" (*)-🎁 Ưu đãi 6% theo chương trình Mãnh Liệt Vì Tương Lai Xanh đến 31/12/2026 (*)-🎁 Ưu đãi 50 triệu đồng dành cho VF 7 Plus - Bản Tiêu chuẩn 1 & Bản Nâng cấp đến hết 10/02/2026 (*)-🎁 Ưu đãi 30 triệu đồng dành cho VF 7 Plus - Bản Tiêu chuẩn 2 đến hết 10/02/2026 (*)-🎁 Quà tặng tri ân Khách hàng Tết 2026 đến hết 10/02/2026 (*)-👉 Hoàng Anh: ***-(*) Chương trình áp dụng theo điều khoản và điều kiện.",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đỏ,4545.0,2840.0,1890.0,190.0,5,,,,,201.0,175.0,9.5,450.0,75.3,132000.0,465000.0,18 giờ,7 giờ,70.0,28.0
https://otodien.vn/oto-vinfast-vf8-nam-2022/100000542,VinFast VF8 2022 Plus,675,Hà Nội,2025-11-04,Giang Đức Dân,,11,0,2022,Đã sử dụng,88000 Km,"🚗 VF8 Plus – SX 2022 | Thuê pin Tiên Phong--Odo 8.8v km, full lịch sử hãng, xe cực đẹp – bao check mọi nơi theo yêu cầu ✅-⚡️ Miễn phí sạc tới tháng 7/2027-💸 Hỗ trợ bank 70% giá trị xe--💰 Giá: 675 triệu-📲 Zalo/Hotline:  – Liên hệ ngay để giữ xe trước khi bay!",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,402.0,200.0,5.5,400.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-ec-van-nam-2025/100000347,VinFast EC Van 2025 mới,273,Cao Bằng,2025-06-13,Nông Quốc Hiệp,,0,0,2025,Xe mới,0 Km,"Ưu đãi tháng 6/2025:-– Giảm ngay 4% tương ứng 11.400.000 đ-– Miễn 100% thuế trước bạ giúp chi phí lăn bánh siêu tiết kiệm-– Nuôi xe 0đ trong 2 năm với chính sách sạc miễn phí hết Tháng 6/2027-– Trả góp với lãi suất ưu đãi hấp dẫn, kỳ hạn lên đến 8 năm-Liên hệ để được tư vấn chi tiết!",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,Van,Khác,3767.0,2520.0,1680.0,165.0,2,,,,,41.0,,,150.0,17.0,29000.0,293000.0,18 giờ,6 giờ,70.0,36.0
https://otodien.vn/oto-vinfast-vf8-nam-2024/100000467,"VINFAST VF8 ECO 2024 – SIÊU MỚI, SIÊU LƯỚT",859,Hà Nội,2025-08-22,Giang Đức Dân,,11,0,2024,Đã sử dụng,5996 Km,"🚘 VINFAST VF8 ECO 2024 – SIÊU MỚI, SIÊU LƯỚT – ODO 5.999 KM--📌 Thông tin nổi bật:--Phiên bản: VF8 Eco sản xuất 2024--Odo: 5.999 km chuẩn – xe siêu lướt, siêu mới--Sơn zin cả xe, không lỗi nhỏ, không mất một nốt--Full ADAS, full 2 cầu – duy nhất, cực hiếm trên thị trường--🔋 Pin CATL – Mua đứt chính chủ-✨ Miễn phí sạc đến 07/2027-👉 Gần như chi phí sử dụng = 0đ--📄 Cam kết minh bạch:--Xe biển trắng cá nhân--Không taxi, không dịch vụ, không GF--Hồ sơ cầm tay – sang tên chỉ trong 24h--💎 Cơ hội hiếm – xe ngon, giá đẹp cho khách thiện chí",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf3-nam-2026/100001513,"🚗 VinFast VF3 – Ưu Đãi Lớn, Sở Hữu Dễ Dàng!",260,Ninh Bình,2026-05-21,VinFast Thọ Huyền - Hà Nam,,0,18,2026,Xe mới,0 Km,"🔥 Cơ hội vàng sở hữu ngay VinFast VF3 – mẫu xe điện đô thị nhỏ gọn, hiện đại, tiết kiệm chi phí vận hành!--💥 Ưu đãi cực hấp dẫn:--✅ Giảm ngay 6% trực tiếp-✅ Giảm thêm 5% cho Cán bộ Công an, Quân đội-✅ Giảm 3% khi chuyển đổi từ xe xăng sang xe điện--💰 Hỗ trợ tài chính linh hoạt:--Hỗ trợ vay lên đến 80% giá trị xe-Thủ tục nhanh gọn – đơn giản-Hỗ trợ cả khách hàng có nợ xấu--⚡ Điểm nổi bật VinFast VF3:--Thiết kế nhỏ gọn, phù hợp đô thị-Vận hành êm ái, tiết kiệm chi phí-Công nghệ hiện đại, thân thiện môi trường--📍 Showroom VinFast Hà Nam:-Km7, QL1A, P. Duy Hà, Tỉnh Ninh Bình--📞 Liên hệ ngay: *** (Mr. Thành Đạt)--👉 Số lượng ưu đãi có hạn – liên hệ ngay để nhận giá tốt nhất!",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,3190.0,2075.0,1679.0,191.0,5,857.0,1157.0,36.0,285.0,43.0,100.0,19.3,215.0,18.6,25000.0,384000.0,18 giờ,6 giờ,70.0,36.0
https://otodien.vn/oto-vinfast-limo-green-nam-2026/100001449,🚐 Limo Green 2026 – 7 chỗ chạy dịch vụ,150,Hải Phòng,2026-05-09,VinFast Hải Phòng Go,,0,0,2026,Xe mới,0 Km,"🔥 VinFast Limo Green 2026 – sẵn xe, đủ màu, giao ngay-🚗 Không gian rộng rãi 7 chỗ – cực phù hợp chạy dịch vụ-🔋 Chi phí điện siêu tiết kiệm – tối ưu lợi nhuận-🌟 Vận hành êm ái – khách đi thoải mái, dễ giữ khách--🔥 Ưu đãi cực tốt:-💸 Giảm ngay 6% tiền mặt-🔋 Giảm thêm 3% khi đổi xe xăng sang xe điện-🎁 Tặng gói phụ kiện chính hãng-💰 Miễn 100% lệ phí trước bạ-📲 Tặng 3 tháng App Xanh SM--🚀 Sẵn sàng kinh doanh ngay:-📄 Xe có sẵn hồ sơ – nhận là chạy-🧾 Trọn gói thủ tục – đủ điều kiện kinh doanh-🤝 Miễn phí đầu vào hợp tác xã-🔧 Hỗ trợ dịch vụ tại VinFast 2S HPGO--📍 VinFast Hải Phòng Go-🏢 25 Lê Đại Thanh, Kiến An, Hải Phòng-📞 *** (Call/Zalo)--👉 Liên hệ ngay để giữ xe & nhận ưu đãi tốt nhất 🚀",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,Minivan (MPV),Khác,4740.0,2840.0,1872.0,170.0,7,,,,,204.0,175.0,9.5,450.0,60.1,132000.0,465000.0,18 giờ,7 giờ,70.0,30.0
https://otodien.vn/oto-vinfast-vf3-nam-2025/100001196,VinFast VF3 lướt,280,Hà Nội,2026-03-31,Trường Ô Tô Điện,,0,0,2025,Đã sử dụng,9000 Km,"VF3 Trắng sản xuất 2025 bản mua pin-Odo 9000km-Xe lên hơn 50T   tiền đồ chơi-- Dán phim cách nhiệt hạng thương gia 8T -- Xe đã độ bộ mâm lốp bánh to đi cực êm và chắc khoẻ . 22T -- Ghế da nappa mềm như em bé . -- Thảm sàn ,bọc vo lăng  da xịn --Đang kiểm 2 năm . -- độ chống ồn, vvv... và nhiều đồ chơi khác",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,3190.0,2075.0,1679.0,191.0,5,857.0,1157.0,36.0,285.0,43.0,100.0,19.3,215.0,18.6,25000.0,384000.0,18 giờ,6 giờ,70.0,36.0
https://otodien.vn/oto-vinfast-vf6-nam-2024/100000653,Vf6 plus 2024 mua pin 37.000km. 199aut,620,Hà Nội,2026-01-30,Vũ Đình Tuấn,,0,1,2024,Đã sử dụng,37000 Km,🚗 VF6 Plus 2024 - Mua Pin-ODO : 37.000 Km - Full ls hãng,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,4238.0,2730.0,1820.0,170.0,5,1550.0,1977.0,350.0,1275.0,201.0,175.0,8.5,381.0,59.6,104000.0,400000.0,18 giờ,9 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf8-nam-2026/100001758,VinFast VF8 2026 Eco,825,Hà Nội,2026-06-22,Bảo Tín Cars,,26,41,2026,Đã sử dụng,3000 Km,"Vf8 eco 2026 bản xuất mỹ bản 2 máy, 2 cầu, full ADAS.-Odo 3000km -Xe 1 chủ từ mới, còn nguyên seal-Sơn zin 100%, trong hãng ko có xe giao-Giá: 825tr-📞 Hotline: ***",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100001482,🔥 VF MPV 7 – XE SẴN – CHỐT NGAY KẺO LỠ!,689,Hà Nội,2026-06-22,VinFast Thường Tín,,0,4,2026,Xe mới,0 Km,"✨ THÔNG TIN XE-	🚗 Dòng xe: VinFast MPV7-	🎨 Màu: Xám sang trọng, đẳng cấp-	📦 Xe sẵn – giao ngay, không chờ đợi-	🔢 Số khung đẹp – phù hợp khách chọn xe kỹ--💥 ƯU ĐÃI ĐANG ĐẾM NGƯỢC-	🎁 Tặng 2 năm bảo hiểm thân vỏ (~15 triệu)-	📉 Giảm thêm 3% cho khách đang sử dụng xe xăng-	⚡ Cơ hội chốt nhanh – ưu đãi có thể thay đổi bất cứ lúc nào--🚀 LÝ DO NÊN CHỐT NGAY-	✅ Xe sẵn – không phải chờ sản xuất-	⏳ Ưu đãi giới hạn theo xe có sẵn-	🏁 Giao xe sớm – kịp chạy dịch vụ / sử dụng ngay--📩 LIÊN HỆ NGAY-☎️ *** (Hùng)-💬 Nhắn Zalo để nhận báo giá chi tiết & giữ xe ngay hôm nay",,,Minivan (MPV),Xám,,,,,7,,,,,,,,,,,,,,,
https://otodien.vn/oto-vinfast-vf-mpv-7-nam-2026/100001214,VF MPV 7,745,Hà Nội,2026-06-21,Vinfast Thịnh Cường Xuân Mai,,0,11,2026,Xe mới,0 Km,"👉VF MPV 7 với không gian 7 chỗ rộng rãi cùng khả năng vận hành êm ái, linh hoạt, mang đến trải nghiệm di chuyển dễ chịu cho mọi thành viên –từ những hành trình quen thuộc  trong phố đến những chuyến đi xa cuối tuần.--Sở hữu ngay VF MPV 7 với nhiều chính sách ưu đãi hấp dẫn:-✨Tổng ưu đãi lên đến 129 triệu đồng (*)-✨Tặng 2 năm bảo hiểm hoặc quy đổi tiền mặt 15 triệu đồng (đến hết 30/04/2026) (*)-✨Ưu đãi giá bán 3% theo chính sách “Thu xăng -Đổi điện""-✨Miễn phí 100% lệ phí trước bạ (**) theo chính sách hiện hành-✨Miễn phí sạc pin đến hết 10/02/2029 (*)-✨Ưu đãi 6% (*) trên giá niêm yết theo chương trình “Mãnh liệt vì Tương lai xanh”-📞 Zalo/Call: ***",,,Minivan (MPV),Đen,,,,,7,,,,,,,,,,,,,,,
https://otodien.vn/oto-vinfast-vf7-nam-2024/100000269,VinFast VF7 Plus 2024 lướt,840,Hà Nội,2025-05-28,Bùi Đức Long,,0,0,2024,Đã sử dụng,9000 Km,"VF7 Plus 2024, mua pin , 9000km, trần thép, xe lên full đồ cơ bản",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,4545.0,2840.0,1890.0,190.0,5,,,,,349.0,175.0,9.5,431.0,75.3,132000.0,465000.0,18 giờ,7 giờ,70.0,28.0
https://otodien.vn/oto-vinfast-vf3-nam-2024/100000646,VinFast VF3 2024,220,Hà Nội,2026-01-29,Giang Đức Dân,,11,0,2024,Đã sử dụng,10000 Km,"🚘 VF3 Trắng thuê pin sản xuất 2024-Odo hơn 1v km-✨ Đã trang bị gần 50T Phụ Kiện: -Ốp Lazzang +Lên ghế da Napa 4 ghế mềm 8T + Thảm sàn+ Đèn bi led +bọc vô lăng +gia cố càng A, đăng kiểm 2năm , độ chống ồn,....v.v và nhiều đồ chơi khác",Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hỗ trợ khởi hành ngang dốc - Kiểm soát lực kéo - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,3190.0,2075.0,1679.0,191.0,5,857.0,1157.0,36.0,285.0,43.0,100.0,19.3,215.0,18.6,25000.0,384000.0,18 giờ,6 giờ,70.0,36.0
https://otodien.vn/oto-vinfast-vf9-nam-2023/100000569,VinFast VF9 2023 Plus,905,Hà Nội,2025-11-19,Giang Đức Dân,,11,0,2023,Đã sử dụng,40000 Km,"🚗 VF9 Plus 2023 – Thuê pin Tiên Phong, đi không giới hạn km--📍 Odo 4v | Full lịch sử hãng-Xe máy móc – khung gầm nguyên bản, không tai nạn – không đâm đụng – không ngập nước-Bao check hãng & mọi gara theo yêu cầu--📄 Biển trắng – 1 chủ từ đầu-⚡ Miễn phí sạc đến 07/2027--✨ Đã lên đồ:--Thảm sàn--Phim cách nhiệt cao cấp--Giàn lốp mới thay chính hãng--💰 Giá: 905 triệu-📲 Zalo/Hotline: *** – Liên hệ ngay để giữ xe đẹp!",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 13 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,5118.0,3150.0,2254.0,197.0,7,2830.0,3306.0,,,402.0,200.0,7.5,480.0,92.0,161000.0,503000.0,8-10 giờ,4 giờ,70.0,26.0
https://otodien.vn/oto-vinfast-vf6-nam-2024/100000479,VinFast VF6 Plus 2024 lướt – 3000 km,605,Hà Nội,2025-09-06,Giang Đức Dân,,11,0,2024,Đã sử dụng,3000 Km,"🔥 Về thêm một em VF6s Mua Pin – ngon, gọn, tiết kiệm!-Odo chuẩn 3v km-Đồ chơi hơn 50tr: film xịn 12tr, thảm sàn 6D, ốp carbon, bảo hiểm thân vỏ đầy đủ...-Xe lướt đẹp, giữ gìn kỹ, mua pin yên tâm dùng lâu dài-💰 Giá thu cực chuẩn: 6xx triệu-👉 Anh em nhanh tay chốt kèo trước khi bay!",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Xám,4238.0,2730.0,1820.0,170.0,5,1550.0,1977.0,350.0,1275.0,201.0,175.0,8.5,381.0,59.6,104000.0,400000.0,18 giờ,9 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf8-nam-2025/100000152,VinFast VF8 Plus 2025 mới VinFast Đồng Nai,1199,Đồng Nai,2025-04-04,Phạm Minh Mẫn,,0,0,2025,Xe mới,0 Km,$12,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,402.0,200.0,5.5,400.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf7-nam-2026/100001676,🚙 VinFast VF7 Plus 2026 Mới 100% – Ưu Đãi Cực Sốc,853,Hà Nội,2026-06-13,VinFast Newway Trường Chinh,,0,15,2026,Xe mới,0 Km,"✅ Xe VinFast VF7 Plus 2026 mới 100% – Phiên bản cao cấp nhất của dòng VF7, trang bị full option, vận hành mạnh mẽ, kho sẵn giao ngay!--💥 CHÍNH SÁCH ƯU ĐÃI CỰC KHỦNG – Tiết kiệm hàng chục triệu đồng:-✨ Giảm 3% theo chương trình ""Thu xăng – Đổi điện"" (chỉ cần có đăng ký xe xăng)-✨ Giảm thêm 6% chương trình ""Mãnh liệt vì Tương lai xanh""-✨ Giảm thêm 5% dành riêng cho Công an / Quân đội-✨ Miễn 100% lệ phí trước bạ (*)-✨ Miễn phí sạc điện đến 10/02/2029 (*)--⚠️ Giá tạm tính, chưa áp dụng đầy đủ chính sách – Liên hệ ngay để nhận báo giá ưu đãi tốt nhất!--📍 Showroom VinFast Newway Trường Chinh-📌 162 Trường Chinh, Hà Nội-☎️ Hotline: ***--👉 Nhắn tin hoặc gọi ngay – Số lượng xe & ưu đãi có hạn!",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Ghế da - Hỗ trợ lái - Hỗ trợ phanh khẩn cấp,Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Khác,4545.0,2840.0,1890.0,190.0,5,,,,,349.0,175.0,9.5,431.0,75.3,132000.0,465000.0,18 giờ,7 giờ,70.0,28.0
https://otodien.vn/oto-vinfast-vf8-nam-2024/100001592,VinFast VF8 2024 Eco,715,Hà Nội,2026-06-10,Thăng Long Car,,9,52,2024,Đã sử dụng,51000 Km,vf8 eco pin catl vin 2024-odo 5v1 xe đẹp zin sẵn hồ sơ sang tên-giá 835tr-ko có xe xăng giá 785tr-có xe xăng đổi qua giá 715tr-📞:***,Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Đen,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
https://otodien.vn/oto-vinfast-vf8-nam-2026/100002030,VinFast VF8 2026 Eco,820,Hà Nội,2026-06-16,Bảo Tín Cars,,26,41,2026,Đã sử dụng,3500 Km,"Vf8 eco 2026 bản xuất mỹ bản 2 máy, 2 cầu, full ADAS.-Odo 3500km -Xe 1 chủ từ mới, còn nguyên seal-Sơn zin 100%-Giá: 820tr",Các cảm biến đỗ xe - Cảnh báo chệch làn đường - Cảnh báo điểm mù - Cửa sổ trời - Ghế da - Hỗ trợ lái,Âm thanh 10 loa - Bluetooth - Camera 360 - Cân bằng điện tử - Chống bó cứng phanh - Cửa gió điều hoà hàng ghế thứ 2 - Đài AM/FM - Đèn báo phanh khẩn cấp - Gạt nước kính - Hệ thống camera sau - Hỗ trợ khởi hành ngang dốc - Kiểm soát hành trình - Kiểm soát lực kéo - Màn hình cảm ứng - Nội thất bằng da - Phân phối lực phanh điện tử - Túi khí bên phía trước và sau - Túi khí rèm phía trước và sau - Túi khí: Hành khách phía sau - Túi khí: Hành khách phía trước - Túi khí: Người lái xe - USB - Wifi,SUV/Crossover,Trắng,4750.0,2950.0,1934.0,179.0,5,2540.0,2990.0,376.0,1373.0,349.0,200.0,6.5,420.0,82.0,156000.0,585000.0,8-10 giờ,4 giờ,70.0,24.0
